Nombre de la carpeta,Instrument,Stem,Posible archivo stem
TablaBreakbeatScience_Vger,auxiliary percussion,S01,TablaBreakbeatScience_Vger_STEM_01.wav
TablaBreakbeatScience_Vger,drum machine,S02,TablaBreakbeatScience_Vger_STEM_02.wav
TablaBreakbeatScience_Vger,synthesizer,S03,TablaBreakbeatScience_Vger_STEM_03.wav
TablaBreakbeatScience_Vger,fx/processed sound,S04,TablaBreakbeatScience_Vger_STEM_04.wav
TablaBreakbeatScience_Vger,accordion,S05,TablaBreakbeatScience_Vger_STEM_05.wav
TablaBreakbeatScience_Vger,clean electric guitar,S06,TablaBreakbeatScience_Vger_STEM_06.wav
TablaBreakbeatScience_Vger,synthesizer,S07,TablaBreakbeatScience_Vger_STEM_07.wav
TablaBreakbeatScience_Vger,mandolin,S08,TablaBreakbeatScience_Vger_STEM_08.wav
TablaBreakbeatScience_Vger,tabla,S09,TablaBreakbeatScience_Vger_STEM_09.wav
TablaBreakbeatScience_Vger,tabla,S10,TablaBreakbeatScience_Vger_STEM_10.wav
TablaBreakbeatScience_WhoIsIt,drum machine,S01,TablaBreakbeatScience_WhoIsIt_STEM_01.wav
TablaBreakbeatScience_WhoIsIt,synthesizer,S02,TablaBreakbeatScience_WhoIsIt_STEM_02.wav
TablaBreakbeatScience_WhoIsIt,electric bass,S03,TablaBreakbeatScience_WhoIsIt_STEM_03.wav
TablaBreakbeatScience_WhoIsIt,accordion,S04,TablaBreakbeatScience_WhoIsIt_STEM_04.wav
TablaBreakbeatScience_WhoIsIt,mandolin,S05,TablaBreakbeatScience_WhoIsIt_STEM_05.wav
TablaBreakbeatScience_WhoIsIt,tabla,S06,TablaBreakbeatScience_WhoIsIt_STEM_06.wav
TalkingHeads_PsychoKiller,drum set,S01,TalkingHeads_PsychoKiller_STEM_01.wav
TalkingHeads_PsychoKiller,clean electric guitar,S02,TalkingHeads_PsychoKiller_STEM_02.wav
TalkingHeads_PsychoKiller,electric bass,S03,TalkingHeads_PsychoKiller_STEM_03.wav
TalkingHeads_PsychoKiller,Unlabeled,S04,TalkingHeads_PsychoKiller_STEM_04.wav
TalkingHeads_PsychoKiller,male singer,S05,TalkingHeads_PsychoKiller_STEM_05.wav
TalkingHeads_PsychoKiller,crowd,S06,TalkingHeads_PsychoKiller_STEM_06.wav
TaylorSwift_LoveStory,drum set,S01,TaylorSwift_LoveStory_STEM_01.wav
TaylorSwift_LoveStory,"['acoustic guitar', 'distorted electric guitar']",S02,TaylorSwift_LoveStory_STEM_02.wav
TaylorSwift_LoveStory,electric bass,S03,TaylorSwift_LoveStory_STEM_03.wav
TaylorSwift_LoveStory,"['female singer', 'vocalists']",S04,TaylorSwift_LoveStory_STEM_04.wav
TaylorSwift_LoveStory,Unlabeled,S05,TaylorSwift_LoveStory_STEM_05.wav
TaylorSwift_YouBelongWithMe,drum set,S01,TaylorSwift_YouBelongWithMe_STEM_01.wav
TaylorSwift_YouBelongWithMe,Unlabeled,S02,TaylorSwift_YouBelongWithMe_STEM_02.wav
TaylorSwift_YouBelongWithMe,electric bass,S03,TaylorSwift_YouBelongWithMe_STEM_03.wav
TaylorSwift_YouBelongWithMe,"['female singer', 'vocalists']",S04,TaylorSwift_YouBelongWithMe_STEM_04.wav
TaylorSwift_YouBelongWithMe,Unlabeled,S05,TaylorSwift_YouBelongWithMe_STEM_05.wav
TearsForFears_EverybodyWantsToRuleTheWorld,synthesizer,S01,TearsForFears_EverybodyWantsToRuleTheWorld_STEM_01.wav
TearsForFears_EverybodyWantsToRuleTheWorld,Unlabeled,S02,TearsForFears_EverybodyWantsToRuleTheWorld_STEM_02.wav
TearsForFears_EverybodyWantsToRuleTheWorld,drum set,S03,TearsForFears_EverybodyWantsToRuleTheWorld_STEM_03.wav
TearsForFears_EverybodyWantsToRuleTheWorld,synthesizer,S04,TearsForFears_EverybodyWantsToRuleTheWorld_STEM_04.wav
TearsForFears_EverybodyWantsToRuleTheWorld,clean electric guitar,S05,TearsForFears_EverybodyWantsToRuleTheWorld_STEM_05.wav
TearsForFears_EverybodyWantsToRuleTheWorld,"['male singer', 'vocalists']",S06,TearsForFears_EverybodyWantsToRuleTheWorld_STEM_06.wav
TemperedElan_DorothyJeanne,Main System,S01,TemperedElan_DorothyJeanne_STEM_01.wav
TemperedElan_DorothyJeanne,flute,S02,TemperedElan_DorothyJeanne_STEM_02.wav
TemperedElan_DorothyJeanne,harp,S03,TemperedElan_DorothyJeanne_STEM_03.wav
TemperedElan_WiseOne,Main System,S01,TemperedElan_WiseOne_STEM_01.wav
TemperedElan_WiseOne,flute,S02,TemperedElan_WiseOne_STEM_02.wav
TemperedElan_WiseOne,harp,S03,TemperedElan_WiseOne_STEM_03.wav
Tesla_ModernDayCowboy,drum set,S01,Tesla_ModernDayCowboy_STEM_01.wav
Tesla_ModernDayCowboy,distorted electric guitar,S02,Tesla_ModernDayCowboy_STEM_02.wav
Tesla_ModernDayCowboy,Unlabeled,S03,Tesla_ModernDayCowboy_STEM_03.wav
Tesla_ModernDayCowboy,"['male singer', 'distorted electric guitar']",S04,Tesla_ModernDayCowboy_STEM_04.wav
TheAllAmericanRejects_DirtyLittleSecret,drum set,S01,TheAllAmericanRejects_DirtyLittleSecret_STEM_01.wav
TheAllAmericanRejects_DirtyLittleSecret,electric bass,S02,TheAllAmericanRejects_DirtyLittleSecret_STEM_02.wav
TheAllAmericanRejects_DirtyLittleSecret,distorted electric guitar,S03,TheAllAmericanRejects_DirtyLittleSecret_STEM_03.wav
TheAllAmericanRejects_DirtyLittleSecret,"['distorted electric guitar', 'piano', 'synthesizer', 'tambourine']",S04,TheAllAmericanRejects_DirtyLittleSecret_STEM_04.wav
TheAllAmericanRejects_DirtyLittleSecret,"['male singer', 'vocalists']",S05,TheAllAmericanRejects_DirtyLittleSecret_STEM_05.wav
TheAllmanBrothersBand_RamblinMan,vocalists,S01,TheAllmanBrothersBand_RamblinMan_STEM_01.wav
TheAllmanBrothersBand_RamblinMan,vocalists,S02,TheAllmanBrothersBand_RamblinMan_STEM_02.wav
TheAllmanBrothersBand_RamblinMan,clean electric guitar,S03,TheAllmanBrothersBand_RamblinMan_STEM_03.wav
TheAllmanBrothersBand_RamblinMan,electric bass,S04,TheAllmanBrothersBand_RamblinMan_STEM_04.wav
TheAllmanBrothersBand_RamblinMan,drum set,S05,TheAllmanBrothersBand_RamblinMan_STEM_05.wav
TheAllmanBrothersBand_RamblinMan,"['electronic organ', 'tambourine', 'piano', 'clean electric guitar']",S06,TheAllmanBrothersBand_RamblinMan_STEM_06.wav
TheBeatles_TwistAndShout,drum set,S01,TheBeatles_TwistAndShout_STEM_01.wav
TheBeatles_TwistAndShout,electric bass,S02,TheBeatles_TwistAndShout_STEM_02.wav
TheBeatles_TwistAndShout,clean electric guitar,S03,TheBeatles_TwistAndShout_STEM_03.wav
TheBeatles_TwistAndShout,"['male singer', 'vocalists']",S04,TheBeatles_TwistAndShout_STEM_04.wav
TheBeatles_TwistAndShout,male speaker,S05,TheBeatles_TwistAndShout_STEM_05.wav
TheBeatles_Wait,drum set,S01,TheBeatles_Wait_STEM_01.wav
TheBeatles_Wait,electric bass,S02,TheBeatles_Wait_STEM_02.wav
TheBeatles_Wait,clean electric guitar,S03,TheBeatles_Wait_STEM_03.wav
TheBeatles_Wait,vocalists,S04,TheBeatles_Wait_STEM_04.wav
TheBeatles_Wait,"['male speaker', 'tambourine', 'shaker']",S05,TheBeatles_Wait_STEM_05.wav
TheBeatles_WhatGoesOn,drum set,S01,TheBeatles_WhatGoesOn_STEM_01.wav
TheBeatles_WhatGoesOn,electric bass,S02,TheBeatles_WhatGoesOn_STEM_02.wav
TheBeatles_WhatGoesOn,clean electric guitar,S03,TheBeatles_WhatGoesOn_STEM_03.wav
TheBeatles_WhatGoesOn,vocalists,S04,TheBeatles_WhatGoesOn_STEM_04.wav
TheBeatles_WhatGoesOn,male speaker,S05,TheBeatles_WhatGoesOn_STEM_05.wav
TheBeatles_WhenIm64,drum set,S01,TheBeatles_WhenIm64_STEM_01.wav
TheBeatles_WhenIm64,electric bass,S02,TheBeatles_WhenIm64_STEM_02.wav
TheBeatles_WhenIm64,clarinet section,S03,TheBeatles_WhenIm64_STEM_03.wav
TheBeatles_WhenIm64,"['male singer', 'vocalists']",S04,TheBeatles_WhenIm64_STEM_04.wav
TheBeatles_WhenIm64,piano,S05,TheBeatles_WhenIm64_STEM_05.wav
TheBeatles_WhileMyGuitarGentlyWeeps,drum set,S01,TheBeatles_WhileMyGuitarGentlyWeeps_STEM_01.wav
TheBeatles_WhileMyGuitarGentlyWeeps,electric bass,S02,TheBeatles_WhileMyGuitarGentlyWeeps_STEM_02.wav
TheBeatles_WhileMyGuitarGentlyWeeps,acoustic guitar,S03,TheBeatles_WhileMyGuitarGentlyWeeps_STEM_03.wav
TheBeatles_WhileMyGuitarGentlyWeeps,vocalists,S04,TheBeatles_WhileMyGuitarGentlyWeeps_STEM_04.wav
TheBeatles_WhileMyGuitarGentlyWeeps,castanet,S05,TheBeatles_WhileMyGuitarGentlyWeeps_STEM_05.wav
TheBeatles_WithALittleHelpFromMyFriends,drum set,S01,TheBeatles_WithALittleHelpFromMyFriends_STEM_01.wav
TheBeatles_WithALittleHelpFromMyFriends,electric bass,S02,TheBeatles_WithALittleHelpFromMyFriends_STEM_02.wav
TheBeatles_WithALittleHelpFromMyFriends,distorted electric guitar,S03,TheBeatles_WithALittleHelpFromMyFriends_STEM_03.wav
TheBeatles_WithALittleHelpFromMyFriends,"['male singer', 'vocalists']",S04,TheBeatles_WithALittleHelpFromMyFriends_STEM_04.wav
TheBeatles_WithALittleHelpFromMyFriends,Unlabeled,S05,TheBeatles_WithALittleHelpFromMyFriends_STEM_05.wav
TheBeatles_WithinYouWithoutYou,sitar,S01,TheBeatles_WithinYouWithoutYou_STEM_01.wav
TheBeatles_WithinYouWithoutYou,dilruba,S02,TheBeatles_WithinYouWithoutYou_STEM_02.wav
TheBeatles_WithinYouWithoutYou,tabla,S03,TheBeatles_WithinYouWithoutYou_STEM_03.wav
TheBeatles_WithinYouWithoutYou,string section,S04,TheBeatles_WithinYouWithoutYou_STEM_04.wav
TheBeatles_WithinYouWithoutYou,Unlabeled,S05,TheBeatles_WithinYouWithoutYou_STEM_05.wav
TheBeatles_WithinYouWithoutYou,tabla,S06,TheBeatles_WithinYouWithoutYou_STEM_06.wav
TheBeatles_WithinYouWithoutYou,male singer,S07,TheBeatles_WithinYouWithoutYou_STEM_07.wav
TheBeatles_YellowSubmarine,drum set,S01,TheBeatles_YellowSubmarine_STEM_01.wav
TheBeatles_YellowSubmarine,electric bass,S02,TheBeatles_YellowSubmarine_STEM_02.wav
TheBeatles_YellowSubmarine,acoustic guitar,S03,TheBeatles_YellowSubmarine_STEM_03.wav
TheBeatles_YellowSubmarine,"['male singer', 'vocalists']",S04,TheBeatles_YellowSubmarine_STEM_04.wav
TheBeatles_YellowSubmarine,Unlabeled,S05,TheBeatles_YellowSubmarine_STEM_05.wav
TheBeatles_YouWontSeeMe,drum set,S01,TheBeatles_YouWontSeeMe_STEM_01.wav
TheBeatles_YouWontSeeMe,electric bass,S02,TheBeatles_YouWontSeeMe_STEM_02.wav
TheBeatles_YouWontSeeMe,clean electric guitar,S03,TheBeatles_YouWontSeeMe_STEM_03.wav
TheBeatles_YouWontSeeMe,"['male singer', 'vocalists']",S04,TheBeatles_YouWontSeeMe_STEM_04.wav
TheBeatles_YouWontSeeMe,Unlabeled,S05,TheBeatles_YouWontSeeMe_STEM_05.wav
TheBlackKeys_YourTouch,drum set,S01,TheBlackKeys_YourTouch_STEM_01.wav
TheBlackKeys_YourTouch,distorted electric guitar,S02,TheBlackKeys_YourTouch_STEM_02.wav
TheBlackKeys_YourTouch,male singer,S03,TheBlackKeys_YourTouch_STEM_03.wav
TheBlackKeys_YourTouch,distorted electric guitar,S04,TheBlackKeys_YourTouch_STEM_04.wav
TheBravery_Believe,vocalists,S01,TheBravery_Believe_STEM_01.wav
TheBravery_Believe,drum set,S02,TheBravery_Believe_STEM_02.wav
TheBravery_Believe,clean electric guitar,S03,TheBravery_Believe_STEM_03.wav
TheBravery_Believe,distorted electric guitar,S04,TheBravery_Believe_STEM_04.wav
TheBravery_Believe,synthesizer,S05,TheBravery_Believe_STEM_05.wav
TheBronx_FalseAlarm,electric bass,S01,TheBronx_FalseAlarm_STEM_01.wav
TheBronx_FalseAlarm,distorted electric guitar,S02,TheBronx_FalseAlarm_STEM_02.wav
TheBronx_FalseAlarm,drum set,S03,TheBronx_FalseAlarm_STEM_03.wav
TheBronx_FalseAlarm,"['male screamer', 'male singer']",S04,TheBronx_FalseAlarm_STEM_04.wav
TheBronx_SixDaysAWeek,drum set,S01,TheBronx_SixDaysAWeek_STEM_01.wav
TheBronx_SixDaysAWeek,distorted electric guitar,S02,TheBronx_SixDaysAWeek_STEM_02.wav
TheBronx_SixDaysAWeek,electric bass,S03,TheBronx_SixDaysAWeek_STEM_03.wav
TheBronx_SixDaysAWeek,Unlabeled,S04,TheBronx_SixDaysAWeek_STEM_04.wav
TheDistricts_Vermont,electric bass,S01,TheDistricts_Vermont_STEM_01.wav
TheDistricts_Vermont,vocalists,S02,TheDistricts_Vermont_STEM_02.wav
TheDistricts_Vermont,drum set,S03,TheDistricts_Vermont_STEM_03.wav
TheDistricts_Vermont,synthesizer,S04,TheDistricts_Vermont_STEM_04.wav
TheDistricts_Vermont,male singer,S05,TheDistricts_Vermont_STEM_05.wav
TheDistricts_Vermont,clean electric guitar,S06,TheDistricts_Vermont_STEM_06.wav
TheDistricts_Vermont,clean electric guitar,S07,TheDistricts_Vermont_STEM_07.wav
TheFranckDuo_FranckViolinSonataInAMajorMovement1,Main System,S01,TheFranckDuo_FranckViolinSonataInAMajorMovement1_STEM_01.wav
TheFranckDuo_FranckViolinSonataInAMajorMovement1,violin,S02,TheFranckDuo_FranckViolinSonataInAMajorMovement1_STEM_02.wav
TheFranckDuo_FranckViolinSonataInAMajorMovement1,piano,S03,TheFranckDuo_FranckViolinSonataInAMajorMovement1_STEM_03.wav
TheFranckDuo_FranckViolinSonataInAMajorMovement2,Main System,S01,TheFranckDuo_FranckViolinSonataInAMajorMovement2_STEM_01.wav
TheFranckDuo_FranckViolinSonataInAMajorMovement2,piano,S02,TheFranckDuo_FranckViolinSonataInAMajorMovement2_STEM_02.wav
TheFranckDuo_FranckViolinSonataInAMajorMovement2,violin,S03,TheFranckDuo_FranckViolinSonataInAMajorMovement2_STEM_03.wav
TheKillers_SomebodyToldMe,"['male singer', 'vocalists']",S01,TheKillers_SomebodyToldMe_STEM_01.wav
TheKillers_SomebodyToldMe,drum set,S02,TheKillers_SomebodyToldMe_STEM_02.wav
TheKillers_SomebodyToldMe,electric bass,S03,TheKillers_SomebodyToldMe_STEM_03.wav
TheKillers_SomebodyToldMe,distorted electric guitar,S04,TheKillers_SomebodyToldMe_STEM_04.wav
TheKillers_SomebodyToldMe,distorted electric guitar,S05,TheKillers_SomebodyToldMe_STEM_05.wav
TheKillers_SomebodyToldMe,synthesizer,S06,TheKillers_SomebodyToldMe_STEM_06.wav
TheKillers_SomebodyToldMe,male singer,S07,TheKillers_SomebodyToldMe_STEM_07.wav
TheKitchenettes_Alive,vocalists,S01,TheKitchenettes_Alive_STEM_01.wav
TheKitchenettes_Alive,acoustic guitar,S02,TheKitchenettes_Alive_STEM_02.wav
TheKitchenettes_Alive,electric bass,S03,TheKitchenettes_Alive_STEM_03.wav
TheKitchenettes_Alive,violin,S04,TheKitchenettes_Alive_STEM_04.wav
TheKitchenettes_Alive,piano,S05,TheKitchenettes_Alive_STEM_05.wav
TheKitchenettes_Alive,clean electric guitar,S06,TheKitchenettes_Alive_STEM_06.wav
TheKitchenettes_Alive,drum set,S07,TheKitchenettes_Alive_STEM_07.wav
TheKitchenettes_Alive,female singer,S08,TheKitchenettes_Alive_STEM_08.wav
TheKooks_Naive,drum set,S01,TheKooks_Naive_STEM_01.wav
TheKooks_Naive,clean electric guitar,S02,TheKooks_Naive_STEM_02.wav
TheKooks_Naive,electric bass,S03,TheKooks_Naive_STEM_03.wav
TheKooks_Naive,"['male singer', 'vocalists']",S04,TheKooks_Naive_STEM_04.wav
TheLastGoodnight_PicturesOfYou,drum set,S01,TheLastGoodnight_PicturesOfYou_STEM_01.wav
TheLastGoodnight_PicturesOfYou,"['piano', 'distorted electric guitar']",S02,TheLastGoodnight_PicturesOfYou_STEM_02.wav
TheLastGoodnight_PicturesOfYou,electric bass,S03,TheLastGoodnight_PicturesOfYou_STEM_03.wav
TheLastGoodnight_PicturesOfYou,male singer,S04,TheLastGoodnight_PicturesOfYou_STEM_04.wav
TheLastGoodnight_PicturesOfYou,Unlabeled,S05,TheLastGoodnight_PicturesOfYou_STEM_05.wav
TheNoHoStringOrchestra_ElgarMovement1,double bass,S01,TheNoHoStringOrchestra_ElgarMovement1_STEM_01.wav
TheNoHoStringOrchestra_ElgarMovement1,Main System,S02,TheNoHoStringOrchestra_ElgarMovement1_STEM_02.wav
TheNoHoStringOrchestra_ElgarMovement1,violin section,S03,TheNoHoStringOrchestra_ElgarMovement1_STEM_03.wav
TheNoHoStringOrchestra_ElgarMovement1,violin section,S04,TheNoHoStringOrchestra_ElgarMovement1_STEM_04.wav
TheNoHoStringOrchestra_ElgarMovement1,viola section,S05,TheNoHoStringOrchestra_ElgarMovement1_STEM_05.wav
TheNoHoStringOrchestra_ElgarMovement1,cello section,S06,TheNoHoStringOrchestra_ElgarMovement1_STEM_06.wav
TheNoHoStringOrchestra_ElgarMovement2,violin section,S01,TheNoHoStringOrchestra_ElgarMovement2_STEM_01.wav
TheNoHoStringOrchestra_ElgarMovement2,Main System,S02,TheNoHoStringOrchestra_ElgarMovement2_STEM_02.wav
TheNoHoStringOrchestra_ElgarMovement2,cello section,S03,TheNoHoStringOrchestra_ElgarMovement2_STEM_03.wav
TheNoHoStringOrchestra_ElgarMovement2,viola section,S04,TheNoHoStringOrchestra_ElgarMovement2_STEM_04.wav
TheNoHoStringOrchestra_ElgarMovement2,double bass,S05,TheNoHoStringOrchestra_ElgarMovement2_STEM_05.wav
TheNoHoStringOrchestra_ElgarMovement2,violin section,S06,TheNoHoStringOrchestra_ElgarMovement2_STEM_06.wav
TheNoHoStringOrchestra_ElgarMovement3,violin section,S01,TheNoHoStringOrchestra_ElgarMovement3_STEM_01.wav
TheNoHoStringOrchestra_ElgarMovement3,violin section,S02,TheNoHoStringOrchestra_ElgarMovement3_STEM_02.wav
TheNoHoStringOrchestra_ElgarMovement3,Main System,S03,TheNoHoStringOrchestra_ElgarMovement3_STEM_03.wav
TheNoHoStringOrchestra_ElgarMovement3,cello section,S04,TheNoHoStringOrchestra_ElgarMovement3_STEM_04.wav
TheNoHoStringOrchestra_ElgarMovement3,double bass,S05,TheNoHoStringOrchestra_ElgarMovement3_STEM_05.wav
TheNoHoStringOrchestra_ElgarMovement3,viola section,S06,TheNoHoStringOrchestra_ElgarMovement3_STEM_06.wav
TheScarletBrand_LesFleursDuMal,drum set,S01,TheScarletBrand_LesFleursDuMal_STEM_01.wav
TheScarletBrand_LesFleursDuMal,electric bass,S02,TheScarletBrand_LesFleursDuMal_STEM_02.wav
TheScarletBrand_LesFleursDuMal,clean electric guitar,S03,TheScarletBrand_LesFleursDuMal_STEM_03.wav
TheScarletBrand_LesFleursDuMal,distorted electric guitar,S04,TheScarletBrand_LesFleursDuMal_STEM_04.wav
TheScarletBrand_LesFleursDuMal,distorted electric guitar,S05,TheScarletBrand_LesFleursDuMal_STEM_05.wav
TheScarletBrand_LesFleursDuMal,fx/processed sound,S06,TheScarletBrand_LesFleursDuMal_STEM_06.wav
TheScarletBrand_LesFleursDuMal,clean electric guitar,S07,TheScarletBrand_LesFleursDuMal_STEM_07.wav
TheScarletBrand_LesFleursDuMal,male singer,S08,TheScarletBrand_LesFleursDuMal_STEM_08.wav
TheSoSoGlos_Emergency,electric bass,S01,TheSoSoGlos_Emergency_STEM_01.wav
TheSoSoGlos_Emergency,vocalists,S02,TheSoSoGlos_Emergency_STEM_02.wav
TheSoSoGlos_Emergency,drum set,S03,TheSoSoGlos_Emergency_STEM_03.wav
TheSoSoGlos_Emergency,distorted electric guitar,S04,TheSoSoGlos_Emergency_STEM_04.wav
TheSoSoGlos_Emergency,male singer,S05,TheSoSoGlos_Emergency_STEM_05.wav
TheSoSoGlos_Emergency,auxiliary percussion,S06,TheSoSoGlos_Emergency_STEM_06.wav
TheSoSoGlos_Emergency,fx/processed sound,S07,TheSoSoGlos_Emergency_STEM_07.wav
TheSoSoGlos_Emergency,synthesizer,S08,TheSoSoGlos_Emergency_STEM_08.wav
TheSoSoGlos_Emergency,acoustic guitar,S09,TheSoSoGlos_Emergency_STEM_09.wav
TheSoSoGlos_Emergency,vibraphone,S10,TheSoSoGlos_Emergency_STEM_10.wav
TheTonTons_Lush,male singer,S01,TheTonTons_Lush_STEM_01.wav
TheTonTons_Lush,tambourine,S02,TheTonTons_Lush_STEM_02.wav
TheTonTons_Lush,clean electric guitar,S03,TheTonTons_Lush_STEM_03.wav
TheTonTons_Lush,drum set,S04,TheTonTons_Lush_STEM_04.wav
TheTonTons_Lush,distorted electric guitar,S05,TheTonTons_Lush_STEM_05.wav
TheTonTons_Lush,distorted electric guitar,S06,TheTonTons_Lush_STEM_06.wav
TheTonTons_Lush,clean electric guitar,S07,TheTonTons_Lush_STEM_07.wav
TheTonTons_Lush,clean electric guitar,S08,TheTonTons_Lush_STEM_08.wav
TheTonTons_Lush,electric bass,S09,TheTonTons_Lush_STEM_09.wav
TheTonTons_Lush,female singer,S10,TheTonTons_Lush_STEM_10.wav
TheTonTons_Lush,clean electric guitar,S11,TheTonTons_Lush_STEM_11.wav
TheTurtles_HappyTogether,drum set,S01,TheTurtles_HappyTogether_STEM_01.wav
TheTurtles_HappyTogether,Unlabeled,S02,TheTurtles_HappyTogether_STEM_02.wav
TheTurtles_HappyTogether,electric bass,S03,TheTurtles_HappyTogether_STEM_03.wav
TheTurtles_HappyTogether,"['male singer', 'vocalists']",S04,TheTurtles_HappyTogether_STEM_04.wav
TheTurtles_HappyTogether,Unlabeled,S05,TheTurtles_HappyTogether_STEM_05.wav
ThinLizzy_TheBoysAreBackInTown,drum set,S01,ThinLizzy_TheBoysAreBackInTown_STEM_01.wav
ThinLizzy_TheBoysAreBackInTown,distorted electric guitar,S02,ThinLizzy_TheBoysAreBackInTown_STEM_02.wav
ThinLizzy_TheBoysAreBackInTown,electric bass,S03,ThinLizzy_TheBoysAreBackInTown_STEM_03.wav
ThinLizzy_TheBoysAreBackInTown,male singer,S04,ThinLizzy_TheBoysAreBackInTown_STEM_04.wav
ThinLizzy_TheBoysAreBackInTown,distorted electric guitar,S05,ThinLizzy_TheBoysAreBackInTown_STEM_05.wav
ThirdEyeBlind_Jumper,drum set,S01,ThirdEyeBlind_Jumper_STEM_01.wav
ThirdEyeBlind_Jumper,"['acoustic guitar', 'distorted electric guitar']",S02,ThirdEyeBlind_Jumper_STEM_02.wav
ThirdEyeBlind_Jumper,electric bass,S03,ThirdEyeBlind_Jumper_STEM_03.wav
ThirdEyeBlind_Jumper,Unlabeled,S04,ThirdEyeBlind_Jumper_STEM_04.wav
ThirdEyeBlind_Jumper,male singer,S05,ThirdEyeBlind_Jumper_STEM_05.wav
ThirdEyeBlind_NeverLetYouGo,drum set,S01,ThirdEyeBlind_NeverLetYouGo_STEM_01.wav
ThirdEyeBlind_NeverLetYouGo,distorted electric guitar,S02,ThirdEyeBlind_NeverLetYouGo_STEM_02.wav
ThirdEyeBlind_NeverLetYouGo,electric bass,S03,ThirdEyeBlind_NeverLetYouGo_STEM_03.wav
ThirdEyeBlind_NeverLetYouGo,"['male singer', 'vocalists']",S04,ThirdEyeBlind_NeverLetYouGo_STEM_04.wav
ThirdEyeBlind_NeverLetYouGo,Unlabeled,S05,ThirdEyeBlind_NeverLetYouGo_STEM_05.wav
TleilaxEnsemble_Late,double bass,S01,TleilaxEnsemble_Late_STEM_01.wav
TleilaxEnsemble_Late,violin,S02,TleilaxEnsemble_Late_STEM_02.wav
TleilaxEnsemble_Late,Main System,S03,TleilaxEnsemble_Late_STEM_03.wav
TleilaxEnsemble_Late,male singer,S04,TleilaxEnsemble_Late_STEM_04.wav
TleilaxEnsemble_Late,female singer,S05,TleilaxEnsemble_Late_STEM_05.wav
TleilaxEnsemble_MelancholyFlowers,double bass,S01,TleilaxEnsemble_MelancholyFlowers_STEM_01.wav
TleilaxEnsemble_MelancholyFlowers,Main System,S02,TleilaxEnsemble_MelancholyFlowers_STEM_02.wav
TleilaxEnsemble_MelancholyFlowers,violin,S03,TleilaxEnsemble_MelancholyFlowers_STEM_03.wav
TleilaxEnsemble_MelancholyFlowers,male singer,S04,TleilaxEnsemble_MelancholyFlowers_STEM_04.wav
TleilaxEnsemble_MelancholyFlowers,female singer,S05,TleilaxEnsemble_MelancholyFlowers_STEM_05.wav
TomPettyAndTheHeartbreakers_IWontBackDown,drum set,S01,TomPettyAndTheHeartbreakers_IWontBackDown_STEM_01.wav
TomPettyAndTheHeartbreakers_IWontBackDown,clean electric guitar,S02,TomPettyAndTheHeartbreakers_IWontBackDown_STEM_02.wav
TomPettyAndTheHeartbreakers_IWontBackDown,electric bass,S03,TomPettyAndTheHeartbreakers_IWontBackDown_STEM_03.wav
TomPettyAndTheHeartbreakers_IWontBackDown,Unlabeled,S04,TomPettyAndTheHeartbreakers_IWontBackDown_STEM_04.wav
TomPettyAndTheHeartbreakers_IWontBackDown,"['male singer', 'vocalists']",S05,TomPettyAndTheHeartbreakers_IWontBackDown_STEM_05.wav
TomPetty_FreeFallin,drum set,S01,TomPetty_FreeFallin_STEM_01.wav
TomPetty_FreeFallin,acoustic guitar,S02,TomPetty_FreeFallin_STEM_02.wav
TomPetty_FreeFallin,electric bass,S03,TomPetty_FreeFallin_STEM_03.wav
TomPetty_FreeFallin,Unlabeled,S04,TomPetty_FreeFallin_STEM_04.wav
TomPetty_FreeFallin,"['male singer', 'vocalists']",S05,TomPetty_FreeFallin_STEM_05.wav
Tonic_IfYouCouldOnlySee,drum set,S01,Tonic_IfYouCouldOnlySee_STEM_01.wav
Tonic_IfYouCouldOnlySee,"['acoustic guitar', 'clean electric guitar']",S02,Tonic_IfYouCouldOnlySee_STEM_02.wav
Tonic_IfYouCouldOnlySee,electric bass,S03,Tonic_IfYouCouldOnlySee_STEM_03.wav
Tonic_IfYouCouldOnlySee,"['male singer', 'vocalists']",S04,Tonic_IfYouCouldOnlySee_STEM_04.wav
Tonic_IfYouCouldOnlySee,Unlabeled,S05,Tonic_IfYouCouldOnlySee_STEM_05.wav
Torres_NewSkin,distorted electric guitar,S01,Torres_NewSkin_STEM_01.wav
Torres_NewSkin,female singer,S02,Torres_NewSkin_STEM_02.wav
Torres_NewSkin,female singer,S03,Torres_NewSkin_STEM_03.wav
Torres_NewSkin,clean electric guitar,S04,Torres_NewSkin_STEM_04.wav
Torres_NewSkin,female singer,S05,Torres_NewSkin_STEM_05.wav
Torres_NewSkin,electric bass,S06,Torres_NewSkin_STEM_06.wav
Torres_NewSkin,drum set,S07,Torres_NewSkin_STEM_07.wav
Torres_NewSkin,distorted electric guitar,S08,Torres_NewSkin_STEM_08.wav
Torres_NewSkin,clean electric guitar,S09,Torres_NewSkin_STEM_09.wav
Torres_NewSkin,female singer,S10,Torres_NewSkin_STEM_10.wav
TPain_Bartender,drum machine,S01,TPain_Bartender_STEM_01.wav
TPain_Bartender,electric piano,S02,TPain_Bartender_STEM_02.wav
TPain_Bartender,synthesizer,S03,TPain_Bartender_STEM_03.wav
TPain_Bartender,"['male singer', 'vocalists']",S04,TPain_Bartender_STEM_04.wav
